row_id,order_id ,created_at,quantity ,delivery ,item_id ,cust_id ,add_id ,rota_id,time_of_day,created_date,shift_id
1095,ORD_00457,12:37:17,5,1,it012,89,89,r000019,Morning,2023-01-19,sh0007
1096,ORD_00458,12:23:56,8,1,it018,89,89,r000019,Morning,2023-01-19,sh0007
1097,ORD_00458,12:23:56,1,1,it026,89,89,r000019,Morning,2023-01-19,sh0007
1098,ORD_00459,18:50:49,5,0,it020,89,89,r000019,Evening,2023-01-19,sh0008
1099,ORD_00459,18:50:49,1,0,it018,89,89,r000019,Evening,2023-01-19,sh0008
1100,ORD_00460,11:00:51,3,0,it027,89,89,r000019,Morning,2023-01-19,sh0007
1101,ORD_00460,11:00:51,4,0,it029,89,89,r000019,Morning,2023-01-19,sh0007
1102,ORD_00461,19:17:14,3,1,it027,89,89,r000019,Evening,2023-01-19,sh0008
1103,ORD_00461,19:17:14,9,1,it036,89,89,r000019,Evening,2023-01-19,sh0008
1104,ORD_00461,19:17:14,5,1,it026,89,89,r000019,Evening,2023-01-19,sh0008
1105,ORD_00461,19:17:14,3,1,it002,89,89,r000019,Evening,2023-01-19,sh0008
1106,ORD_00462,13:42:13,3,1,it004,89,89,r000019,Morning,2023-01-19,sh0007
1107,ORD_00462,13:42:13,10,1,it033,89,89,r000019,Morning,2023-01-19,sh0007
1108,ORD_00462,13:42:13,1,1,it001,89,89,r000019,Morning,2023-01-19,sh0007
1109,ORD_00463,11:35:26,5,0,it032,89,89,r000019,Morning,2023-01-19,sh0007
1110,ORD_00463,11:35:26,3,0,it022,89,89,r000019,Morning,2023-01-19,sh0007
1111,ORD_00464,19:14:40,6,1,it035,89,89,r000019,Evening,2023-01-19,sh0008
1112,ORD_00464,19:14:40,8,1,it028,89,89,r000019,Evening,2023-01-19,sh0008
1113,ORD_00464,19:14:40,1,1,it005,89,89,r000019,Evening,2023-01-19,sh0008
1114,ORD_00464,19:14:40,6,1,it001,89,89,r000019,Evening,2023-01-19,sh0008
1115,ORD_00465,21:13:53,10,1,it005,89,89,r000019,Evening,2023-01-19,sh0008
1116,ORD_00465,21:13:53,7,1,it009,89,89,r000019,Evening,2023-01-19,sh0008
1117,ORD_00465,21:13:53,1,1,it035,89,89,r000019,Evening,2023-01-19,sh0008
1118,ORD_00466,10:35:31,2,0,it011,89,89,r000019,Morning,2023-01-19,sh0007
1119,ORD_00466,10:35:31,8,0,it029,89,89,r000019,Morning,2023-01-19,sh0007
1120,ORD_00466,10:35:31,1,0,it015,89,89,r000019,Morning,2023-01-19,sh0007
1121,ORD_00466,10:35:31,4,0,it003,89,89,r000019,Morning,2023-01-19,sh0007
1122,ORD_00467,19:17:10,6,1,it001,89,89,r000019,Evening,2023-01-19,sh0008
1123,ORD_00467,19:17:10,1,1,it012,89,89,r000019,Evening,2023-01-19,sh0008
1124,ORD_00467,19:17:10,4,1,it009,89,89,r000019,Evening,2023-01-19,sh0008
1125,ORD_00467,19:17:10,6,1,it023,89,89,r000019,Evening,2023-01-19,sh0008
1126,ORD_00468,22:43:50,10,1,it035,89,89,r000019,Evening,2023-01-19,sh0008
1127,ORD_00468,22:43:50,3,1,it011,89,89,r000019,Evening,2023-01-19,sh0008
1128,ORD_00468,22:43:50,10,1,it011,89,89,r000019,Evening,2023-01-19,sh0008
1129,ORD_00468,22:43:50,4,1,it010,89,89,r000019,Evening,2023-01-19,sh0008
1130,ORD_00469,12:05:16,8,0,it024,89,89,r000019,Morning,2023-01-19,sh0007
1131,ORD_00469,12:05:16,4,0,it034,89,89,r000019,Morning,2023-01-19,sh0007
1132,ORD_00470,10:34:14,8,0,it013,89,89,r000019,Morning,2023-01-19,sh0007
1133,ORD_00470,10:34:14,10,0,it010,89,89,r000019,Morning,2023-01-19,sh0007
1134,ORD_00471,20:36:22,8,1,it005,89,89,r000019,Evening,2023-01-19,sh0008
1135,ORD_00471,20:36:22,4,1,it025,89,89,r000020,Evening,2023-01-20,sh0010
1136,ORD_00471,20:36:22,4,1,it005,89,89,r000020,Evening,2023-01-20,sh0010
1137,ORD_00472,22:30:55,4,1,it002,89,89,r000020,Evening,2023-01-20,sh0010
1138,ORD_00472,22:30:55,4,1,it004,89,89,r000020,Evening,2023-01-20,sh0010
1139,ORD_00473,12:20:37,4,0,it029,89,89,r000020,Morning,2023-01-20,sh0009
1140,ORD_00473,12:20:37,1,0,it032,89,89,r000020,Morning,2023-01-20,sh0009
1141,ORD_00473,12:20:37,6,0,it025,89,89,r000020,Morning,2023-01-20,sh0009
1142,ORD_00474,12:26:26,6,1,it002,89,89,r000020,Morning,2023-01-20,sh0009
1143,ORD_00474,12:26:26,6,1,it007,89,89,r000020,Morning,2023-01-20,sh0009
1144,ORD_00475,19:50:17,4,1,it031,89,89,r000020,Evening,2023-01-20,sh0010
1145,ORD_00475,19:50:17,9,1,it010,89,89,r000020,Evening,2023-01-20,sh0010
1146,ORD_00476,21:02:10,7,0,it005,89,89,r000020,Evening,2023-01-20,sh0010
1147,ORD_00476,21:02:10,6,0,it006,89,89,r000020,Evening,2023-01-20,sh0010
1148,ORD_00476,21:02:10,6,0,it030,89,89,r000020,Evening,2023-01-20,sh0010
1149,ORD_00477,21:50:32,5,1,it035,89,89,r000020,Evening,2023-01-20,sh0010
1150,ORD_00478,13:49:51,5,1,it014,24,24,r000020,Morning,2023-01-20,sh0009
1151,ORD_00478,13:49:51,8,1,it029,24,24,r000020,Morning,2023-01-20,sh0009
1152,ORD_00478,13:49:51,8,1,it016,24,24,r000020,Morning,2023-01-20,sh0009
1153,ORD_00478,13:49:51,6,1,it037,24,24,r000020,Morning,2023-01-20,sh0009
1154,ORD_00478,13:49:51,5,1,it028,24,24,r000020,Morning,2023-01-20,sh0009
1155,ORD_00478,13:49:51,10,1,it032,24,24,r000020,Morning,2023-01-20,sh0009
1156,ORD_00479,13:14:06,9,0,it013,24,24,r000020,Morning,2023-01-20,sh0009
1157,ORD_00479,13:14:06,1,0,it007,24,24,r000020,Morning,2023-01-20,sh0009
1158,ORD_00480,21:08:39,7,0,it007,24,24,r000020,Evening,2023-01-20,sh0010
1159,ORD_00480,21:08:39,7,0,it034,24,24,r000020,Evening,2023-01-20,sh0010
1160,ORD_00481,13:02:58,10,1,it037,24,24,r000020,Morning,2023-01-20,sh0009
1161,ORD_00482,13:04:24,4,1,it005,43,43,r000020,Morning,2023-01-20,sh0009
1162,ORD_00482,13:04:24,1,1,it037,43,43,r000020,Morning,2023-01-20,sh0009
1163,ORD_00483,13:14:46,4,0,it010,43,43,r000020,Morning,2023-01-20,sh0009
1164,ORD_00483,13:14:46,8,0,it016,43,43,r000020,Morning,2023-01-20,sh0009
1165,ORD_00483,13:14:46,8,0,it018,43,43,r000020,Morning,2023-01-20,sh0009
1166,ORD_00483,13:14:46,5,0,it013,43,43,r000020,Morning,2023-01-20,sh0009
1167,ORD_00484,12:29:04,10,1,it019,43,43,r000020,Morning,2023-01-20,sh0009
1168,ORD_00484,12:29:04,2,1,it032,43,43,r000020,Morning,2023-01-20,sh0009
1169,ORD_00485,18:55:37,6,1,it005,43,43,r000020,Evening,2023-01-20,sh0010
1170,ORD_00485,18:55:37,10,1,it034,43,43,r000020,Evening,2023-01-20,sh0010
1171,ORD_00485,18:55:37,8,1,it017,43,43,r000020,Evening,2023-01-20,sh0010
1172,ORD_00486,19:49:19,2,0,it021,43,43,r000020,Evening,2023-01-20,sh0010
1173,ORD_00486,19:49:19,2,0,it033,43,43,r000020,Evening,2023-01-20,sh0010
1174,ORD_00486,19:49:19,3,0,it022,43,43,r000020,Evening,2023-01-20,sh0010
1175,ORD_00486,19:49:19,2,0,it011,43,43,r000020,Evening,2023-01-20,sh0010
1176,ORD_00486,19:49:19,3,0,it030,43,43,r000020,Evening,2023-01-20,sh0010
1177,ORD_00487,19:58:23,6,1,it032,43,43,r000020,Evening,2023-01-20,sh0010
1178,ORD_00487,19:58:23,7,1,it020,43,43,r000020,Evening,2023-01-20,sh0010
1179,ORD_00488,19:27:49,6,1,it006,43,43,r000020,Evening,2023-01-20,sh0010
1180,ORD_00490,20:03:20,4,0,it025,143,143,r000020,Evening,2023-01-20,sh0010
1181,ORD_00490,20:03:20,7,0,it033,143,143,r000020,Evening,2023-01-20,sh0010
1182,ORD_00490,20:03:20,7,0,it010,143,143,r000020,Evening,2023-01-20,sh0010
1183,ORD_00491,22:35:29,8,1,it035,143,143,r000020,Evening,2023-01-20,sh0010
1184,ORD_00491,22:35:29,6,1,it035,143,143,r000020,Evening,2023-01-20,sh0010
1185,ORD_00491,22:35:29,1,1,it031,143,143,r000020,Evening,2023-01-20,sh0010
1186,ORD_00492,13:33:59,7,1,it008,143,143,r000020,Morning,2023-01-20,sh0009
1187,ORD_00492,13:33:59,9,1,it003,143,143,r000020,Morning,2023-01-20,sh0009
1188,ORD_00492,13:33:59,2,1,it006,143,143,r000020,Morning,2023-01-20,sh0009
1189,ORD_00493,21:30:28,8,0,it011,143,143,r000020,Evening,2023-01-20,sh0010
1190,ORD_00493,21:30:28,5,0,it004,143,143,r000020,Evening,2023-01-20,sh0010
1191,ORD_00493,21:30:28,6,0,it001,143,143,r000020,Evening,2023-01-20,sh0010
1192,ORD_00493,21:30:28,6,0,it027,143,143,r000020,Evening,2023-01-20,sh0010
1193,ORD_00494,11:04:46,3,1,it020,143,143,r000020,Morning,2023-01-20,sh0009
1194,ORD_00495,13:51:52,9,1,it036,8,8,r000020,Morning,2023-01-20,sh0009
1195,ORD_00496,21:28:14,9,0,it036,144,144,r000020,Evening,2023-01-20,sh0010
1196,ORD_00496,21:28:14,3,0,it016,144,144,r000020,Evening,2023-01-20,sh0010
1197,ORD_00496,21:28:14,8,0,it022,144,144,r000020,Evening,2023-01-20,sh0010
1198,ORD_00496,21:28:14,6,0,it025,144,144,r000020,Evening,2023-01-20,sh0010
1199,ORD_00496,21:28:14,7,0,it035,144,144,r000020,Evening,2023-01-20,sh0010
1200,ORD_00496,21:28:14,5,0,it022,144,144,r000020,Evening,2023-01-20,sh0010
1201,ORD_00497,18:53:43,4,1,it037,144,144,r000020,Evening,2023-01-20,sh0010
1202,ORD_00500,12:17:57,4,0,it031,266,266,r000020,Morning,2023-01-20,sh0009
1203,ORD_00500,12:17:57,3,0,it004,266,266,r000020,Morning,2023-01-20,sh0009
1204,ORD_00500,12:17:57,7,0,it027,266,266,r000020,Morning,2023-01-20,sh0009
1205,ORD_00501,11:48:39,7,1,it019,266,266,r000020,Morning,2023-01-20,sh0009
1206,ORD_00501,11:48:39,1,1,it024,266,266,r000020,Morning,2023-01-20,sh0009
1207,ORD_00501,11:48:39,3,1,it001,266,266,r000020,Morning,2023-01-20,sh0009
1208,ORD_00502,22:37:37,9,1,it002,266,266,r000020,Evening,2023-01-20,sh0010
1209,ORD_00503,12:47:06,9,0,it034,142,142,r000020,Morning,2023-01-20,sh0009
1210,ORD_00503,12:47:06,8,0,it016,142,142,r000020,Morning,2023-01-20,sh0009
1211,ORD_00504,11:16:47,6,1,it008,142,142,r000020,Morning,2023-01-20,sh0009
1212,ORD_00504,11:16:47,6,1,it006,142,142,r000020,Morning,2023-01-20,sh0009
1213,ORD_00504,11:16:47,5,1,it019,142,142,r000020,Morning,2023-01-20,sh0009
1214,ORD_00504,11:16:47,2,1,it012,142,142,r000020,Morning,2023-01-20,sh0009
1215,ORD_00505,11:42:01,7,1,it018,142,142,r000020,Morning,2023-01-20,sh0009
1216,ORD_00506,18:45:48,10,0,it037,233,233,r000020,Evening,2023-01-20,sh0010
1217,ORD_00507,19:18:25,2,1,it016,300,300,r000021,Evening,2023-01-21,sh0012
1218,ORD_00507,19:18:25,8,1,it023,300,300,r000021,Evening,2023-01-21,sh0012
1219,ORD_00507,19:18:25,3,1,it001,300,300,r000021,Evening,2023-01-21,sh0012
1220,ORD_00507,19:18:25,6,1,it010,300,300,r000021,Evening,2023-01-21,sh0012
1221,ORD_00507,19:18:25,6,1,it011,300,300,r000021,Evening,2023-01-21,sh0012
1222,ORD_00508,22:37:44,7,1,it031,300,300,r000021,Evening,2023-01-21,sh0012
1223,ORD_00509,22:28:57,5,0,it014,114,114,r000021,Evening,2023-01-21,sh0012
1224,ORD_00509,22:28:57,2,0,it007,114,114,r000021,Evening,2023-01-21,sh0012
1225,ORD_00509,22:28:57,5,0,it016,114,114,r000021,Evening,2023-01-21,sh0012
1226,ORD_00509,22:28:57,1,0,it014,114,114,r000021,Evening,2023-01-21,sh0012
1227,ORD_00510,22:38:20,9,0,it015,114,114,r000021,Evening,2023-01-21,sh0012
1228,ORD_00510,22:38:20,6,0,it015,114,114,r000021,Evening,2023-01-21,sh0012
1229,ORD_00511,21:20:26,3,1,it022,114,114,r000021,Evening,2023-01-21,sh0012
1230,ORD_00511,21:20:26,4,1,it005,114,114,r000021,Evening,2023-01-21,sh0012
1231,ORD_00511,21:20:26,6,1,it034,114,114,r000021,Evening,2023-01-21,sh0012
1232,ORD_00512,19:06:02,7,1,it025,114,114,r000021,Evening,2023-01-21,sh0012
1233,ORD_00512,19:06:02,2,1,it024,114,114,r000021,Evening,2023-01-21,sh0012
1234,ORD_00513,21:01:01,4,0,it003,114,114,r000021,Evening,2023-01-21,sh0012
1235,ORD_00514,13:56:14,8,1,it026,82,82,r000021,Morning,2023-01-21,sh0011
1236,ORD_00514,13:56:14,9,1,it021,82,82,r000021,Morning,2023-01-21,sh0011
1237,ORD_00514,13:56:14,1,1,it029,82,82,r000021,Morning,2023-01-21,sh0011
1238,ORD_00515,13:05:43,3,1,it026,82,82,r000021,Morning,2023-01-21,sh0011
1239,ORD_00515,13:05:43,5,1,it032,82,82,r000021,Morning,2023-01-21,sh0011
1240,ORD_00516,12:48:49,6,0,it034,82,82,r000021,Morning,2023-01-21,sh0011
1241,ORD_00516,12:48:49,9,0,it022,82,82,r000021,Morning,2023-01-21,sh0011
1242,ORD_00516,12:48:49,7,0,it036,82,82,r000021,Morning,2023-01-21,sh0011
1243,ORD_00517,21:27:28,4,1,it015,82,82,r000021,Evening,2023-01-21,sh0012
1244,ORD_00517,21:27:28,9,1,it035,82,82,r000021,Evening,2023-01-21,sh0012
1245,ORD_00517,21:27:28,3,1,it035,82,82,r000021,Evening,2023-01-21,sh0012
1246,ORD_00517,21:27:28,2,1,it006,82,82,r000021,Evening,2023-01-21,sh0012
1247,ORD_00518,18:58:30,5,1,it035,82,82,r000021,Evening,2023-01-21,sh0012
1248,ORD_00518,18:58:30,3,1,it033,82,82,r000021,Evening,2023-01-21,sh0012
1249,ORD_00518,18:58:30,9,1,it028,82,82,r000021,Evening,2023-01-21,sh0012
1250,ORD_00519,12:14:23,4,0,it036,82,82,r000021,Morning,2023-01-21,sh0011
1251,ORD_00519,12:14:23,5,0,it011,82,82,r000021,Morning,2023-01-21,sh0011
1252,ORD_00519,12:14:23,9,0,it017,82,82,r000021,Morning,2023-01-21,sh0011
1253,ORD_00519,12:14:23,7,0,it026,82,82,r000021,Morning,2023-01-21,sh0011
1254,ORD_00519,12:14:23,4,0,it014,82,82,r000021,Morning,2023-01-21,sh0011
1255,ORD_00520,20:07:19,4,0,it004,82,82,r000021,Evening,2023-01-21,sh0012
1256,ORD_00520,20:07:19,7,0,it034,82,82,r000021,Evening,2023-01-21,sh0012
1257,ORD_00520,20:07:19,3,0,it005,82,82,r000021,Evening,2023-01-21,sh0012
1258,ORD_00521,18:45:07,6,1,it002,82,82,r000021,Evening,2023-01-21,sh0012
1259,ORD_00522,19:53:25,1,1,it010,120,120,r000021,Evening,2023-01-21,sh0012
1260,ORD_00522,19:53:25,3,1,it020,120,120,r000021,Evening,2023-01-21,sh0012
1261,ORD_00523,12:23:41,10,0,it013,120,120,r000021,Morning,2023-01-21,sh0011
1262,ORD_00523,12:23:41,7,0,it024,120,120,r000021,Morning,2023-01-21,sh0011
1263,ORD_00523,12:23:41,6,0,it010,120,120,r000021,Morning,2023-01-21,sh0011
1264,ORD_00523,12:23:41,2,0,it028,120,120,r000021,Morning,2023-01-21,sh0011
1265,ORD_00523,12:23:41,2,0,it019,120,120,r000021,Morning,2023-01-21,sh0011
1266,ORD_00524,12:38:05,3,1,it019,120,120,r000021,Morning,2023-01-21,sh0011
1267,ORD_00524,12:38:05,7,1,it004,120,120,r000021,Morning,2023-01-21,sh0011
1268,ORD_00524,12:38:05,5,1,it027,120,120,r000021,Morning,2023-01-21,sh0011
1269,ORD_00525,12:28:40,6,1,it011,120,120,r000021,Morning,2023-01-21,sh0011
1270,ORD_00525,12:28:40,7,1,it026,120,120,r000021,Morning,2023-01-21,sh0011
1271,ORD_00526,11:38:29,3,0,it008,120,120,r000021,Morning,2023-01-21,sh0011
1272,ORD_00526,11:38:29,9,0,it010,120,120,r000021,Morning,2023-01-21,sh0011
1273,ORD_00526,11:38:29,7,0,it003,120,120,r000021,Morning,2023-01-21,sh0011
1274,ORD_00527,20:38:09,4,1,it016,120,120,r000021,Evening,2023-01-21,sh0012
1275,ORD_00527,20:38:09,7,1,it031,120,120,r000021,Evening,2023-01-21,sh0012
1276,ORD_00527,20:38:09,2,1,it034,120,120,r000021,Evening,2023-01-21,sh0012
1277,ORD_00529,22:29:26,4,0,it006,120,120,r000021,Evening,2023-01-21,sh0012
1278,ORD_00530,20:34:53,8,0,it008,57,57,r000021,Evening,2023-01-21,sh0012
1279,ORD_00530,20:34:53,10,0,it015,57,57,r000021,Evening,2023-01-21,sh0012
1280,ORD_00530,20:34:53,1,0,it027,57,57,r000021,Evening,2023-01-21,sh0012
1281,ORD_00530,20:34:53,6,0,it024,57,57,r000021,Evening,2023-01-21,sh0012
1282,ORD_00531,22:36:31,3,1,it013,57,57,r000021,Evening,2023-01-21,sh0012
1283,ORD_00531,22:36:31,10,1,it006,57,57,r000021,Evening,2023-01-21,sh0012
1284,ORD_00531,22:36:31,3,1,it033,57,57,r000021,Evening,2023-01-21,sh0012
1285,ORD_00531,22:36:31,2,1,it008,57,57,r000021,Evening,2023-01-21,sh0012
1286,ORD_00531,22:36:31,4,1,it034,57,57,r000021,Evening,2023-01-21,sh0012
1287,ORD_00531,22:36:31,6,1,it037,57,57,r000021,Evening,2023-01-21,sh0012
1288,ORD_00531,22:36:31,2,1,it001,57,57,r000021,Evening,2023-01-21,sh0012
1289,ORD_00531,22:36:31,8,1,it005,57,57,r000021,Evening,2023-01-21,sh0012
1290,ORD_00532,18:52:30,8,1,it001,57,57,r000021,Evening,2023-01-21,sh0012
1291,ORD_00532,18:52:30,1,1,it029,57,57,r000021,Evening,2023-01-21,sh0012
1292,ORD_00532,18:52:30,4,1,it035,57,57,r000021,Evening,2023-01-21,sh0012
1293,ORD_00532,18:52:30,2,1,it023,57,57,r000021,Evening,2023-01-21,sh0012
1294,ORD_00533,11:11:24,10,0,it028,57,57,r000021,Morning,2023-01-21,sh0011
1295,ORD_00533,11:11:24,6,0,it020,57,57,r000021,Morning,2023-01-21,sh0011
1296,ORD_00533,11:11:24,10,0,it031,57,57,r000021,Morning,2023-01-21,sh0011
1297,ORD_00533,11:11:24,6,0,it030,57,57,r000021,Morning,2023-01-21,sh0011
1298,ORD_00534,11:09:56,6,1,it027,57,57,r000021,Morning,2023-01-21,sh0011
1299,ORD_00535,11:59:38,4,1,it037,242,242,r000021,Morning,2023-01-21,sh0011
1300,ORD_00536,18:42:56,3,0,it015,165,165,r000021,Evening,2023-01-21,sh0012
1301,ORD_00537,12:41:44,8,1,it030,283,283,r000021,Morning,2023-01-21,sh0011
1302,ORD_00537,12:41:44,7,1,it016,283,283,r000021,Morning,2023-01-21,sh0011
1303,ORD_00537,12:41:44,7,1,it037,283,283,r000022,Morning,2023-01-22,sh0013
1304,ORD_00537,12:41:44,1,1,it013,283,283,r000022,Morning,2023-01-22,sh0013
1305,ORD_00537,12:41:44,7,1,it019,283,283,r000022,Morning,2023-01-22,sh0013
1306,ORD_00537,12:41:44,7,1,it002,283,283,r000022,Morning,2023-01-22,sh0013
1307,ORD_00538,20:38:29,3,1,it025,283,283,r000022,Evening,2023-01-22,sh0014
1308,ORD_00538,20:38:29,10,1,it027,283,283,r000022,Evening,2023-01-22,sh0014
1309,ORD_00538,20:38:29,5,1,it028,283,283,r000022,Evening,2023-01-22,sh0014
1310,ORD_00539,19:21:57,5,0,it005,283,283,r000022,Evening,2023-01-22,sh0014
1311,ORD_00539,19:21:57,9,0,it022,283,283,r000022,Evening,2023-01-22,sh0014
1312,ORD_00539,19:21:57,4,0,it007,283,283,r000022,Evening,2023-01-22,sh0014
1313,ORD_00539,19:21:57,5,0,it004,283,283,r000022,Evening,2023-01-22,sh0014
1314,ORD_00539,19:21:57,2,0,it002,283,283,r000022,Evening,2023-01-22,sh0014
1315,ORD_00540,21:42:27,9,0,it012,283,283,r000022,Evening,2023-01-22,sh0014
1316,ORD_00541,12:15:02,4,1,it020,152,152,r000022,Morning,2023-01-22,sh0013
1317,ORD_00542,11:16:28,5,1,it028,294,294,r000022,Morning,2023-01-22,sh0013
1318,ORD_00542,11:16:28,10,1,it014,294,294,r000022,Morning,2023-01-22,sh0013
1319,ORD_00542,11:16:28,7,1,it023,294,294,r000022,Morning,2023-01-22,sh0013
1320,ORD_00542,11:16:28,6,1,it030,294,294,r000022,Morning,2023-01-22,sh0013
1321,ORD_00542,11:16:28,4,1,it017,294,294,r000022,Morning,2023-01-22,sh0013
1322,ORD_00543,11:49:56,8,0,it017,294,294,r000022,Morning,2023-01-22,sh0013
1323,ORD_00544,20:46:05,10,1,it002,109,109,r000022,Evening,2023-01-22,sh0014
1324,ORD_00544,20:46:05,10,1,it036,109,109,r000022,Evening,2023-01-22,sh0014
1325,ORD_00544,20:46:05,3,1,it037,109,109,r000022,Evening,2023-01-22,sh0014
1326,ORD_00545,21:16:09,7,1,it006,109,109,r000022,Evening,2023-01-22,sh0014
1327,ORD_00545,21:16:09,4,1,it009,109,109,r000022,Evening,2023-01-22,sh0014
1328,ORD_00545,21:16:09,7,1,it023,109,109,r000022,Evening,2023-01-22,sh0014
1329,ORD_00546,12:09:51,1,0,it004,109,109,r000022,Morning,2023-01-22,sh0013
1330,ORD_00548,12:11:36,1,1,it027,297,297,r000022,Morning,2023-01-22,sh0013
1331,ORD_00548,12:11:36,1,1,it031,297,297,r000022,Morning,2023-01-22,sh0013
1332,ORD_00548,12:11:36,2,1,it012,297,297,r000022,Morning,2023-01-22,sh0013
1333,ORD_00548,12:11:36,3,1,it033,297,297,r000022,Morning,2023-01-22,sh0013
1334,ORD_00548,12:11:36,7,1,it003,297,297,r000022,Morning,2023-01-22,sh0013
1335,ORD_00549,20:42:08,1,0,it028,297,297,r000022,Evening,2023-01-22,sh0014
1336,ORD_00549,20:42:08,9,0,it018,297,297,r000022,Evening,2023-01-22,sh0014
1337,ORD_00550,11:23:09,5,0,it006,297,297,r000022,Morning,2023-01-22,sh0013
1338,ORD_00551,21:00:22,5,1,it012,85,85,r000022,Evening,2023-01-22,sh0014
1339,ORD_00552,22:38:22,5,1,it003,172,172,r000022,Evening,2023-01-22,sh0014
1340,ORD_00552,22:38:22,9,1,it003,172,172,r000022,Evening,2023-01-22,sh0014
1341,ORD_00552,22:38:22,2,1,it023,172,172,r000022,Evening,2023-01-22,sh0014
1342,ORD_00552,22:38:22,4,1,it033,172,172,r000022,Evening,2023-01-22,sh0014
1343,ORD_00553,13:17:19,1,0,it035,172,172,r000022,Morning,2023-01-22,sh0013
1344,ORD_00553,13:17:19,2,0,it005,172,172,r000022,Morning,2023-01-22,sh0013
1345,ORD_00554,21:23:02,1,1,it014,172,172,r000022,Evening,2023-01-22,sh0014
1346,ORD_00554,21:23:02,4,1,it025,172,172,r000022,Evening,2023-01-22,sh0014
1347,ORD_00554,21:23:02,1,1,it022,172,172,r000022,Evening,2023-01-22,sh0014
1348,ORD_00554,21:23:02,1,1,it004,172,172,r000022,Evening,2023-01-22,sh0014
1349,ORD_00554,21:23:02,4,1,it026,172,172,r000022,Evening,2023-01-22,sh0014
1350,ORD_00555,21:58:55,2,1,it029,172,172,r000022,Evening,2023-01-22,sh0014
1351,ORD_00555,21:58:55,1,1,it028,172,172,r000022,Evening,2023-01-22,sh0014
1352,ORD_00555,21:58:55,2,1,it002,172,172,r000022,Evening,2023-01-22,sh0014
1353,ORD_00556,19:52:37,7,0,it011,172,172,r000022,Evening,2023-01-22,sh0014
1354,ORD_00556,19:52:37,6,0,it007,172,172,r000022,Evening,2023-01-22,sh0014
1355,ORD_00556,19:52:37,4,0,it002,172,172,r000022,Evening,2023-01-22,sh0014
1356,ORD_00556,19:52:37,5,0,it023,172,172,r000022,Evening,2023-01-22,sh0014
1357,ORD_00556,19:52:37,7,0,it028,172,172,r000022,Evening,2023-01-22,sh0014
1358,ORD_00557,10:51:45,3,1,it016,172,172,r000022,Morning,2023-01-22,sh0013
1359,ORD_00558,21:56:07,6,1,it004,112,112,r000022,Evening,2023-01-22,sh0014
1360,ORD_00558,21:56:07,3,1,it007,112,112,r000022,Evening,2023-01-22,sh0014
1361,ORD_00558,21:56:07,7,1,it003,112,112,r000022,Evening,2023-01-22,sh0014
1362,ORD_00558,21:56:07,7,1,it021,112,112,r000022,Evening,2023-01-22,sh0014
1363,ORD_00559,11:37:21,8,0,it026,112,112,r000022,Morning,2023-01-22,sh0013
1364,ORD_00560,22:04:12,3,0,it003,46,46,r000022,Evening,2023-01-22,sh0014
1365,ORD_00560,22:04:12,9,0,it005,46,46,r000022,Evening,2023-01-22,sh0014
1366,ORD_00560,22:04:12,3,0,it020,46,46,r000022,Evening,2023-01-22,sh0014
1367,ORD_00561,21:58:39,4,1,it033,46,46,r000022,Evening,2023-01-22,sh0014
1368,ORD_00561,21:58:39,6,1,it027,46,46,r000022,Evening,2023-01-22,sh0014
1369,ORD_00561,21:58:39,1,1,it003,46,46,r000022,Evening,2023-01-22,sh0014
1370,ORD_00561,21:58:39,8,1,it021,46,46,r000022,Evening,2023-01-22,sh0014
1371,ORD_00562,20:05:48,10,1,it008,46,46,r000022,Evening,2023-01-22,sh0014
1372,ORD_00562,20:05:48,4,1,it037,46,46,r000022,Evening,2023-01-22,sh0014
1373,ORD_00562,20:05:48,3,1,it037,46,46,r000022,Evening,2023-01-22,sh0014
1374,ORD_00563,11:10:43,10,0,it025,46,46,r000022,Morning,2023-01-22,sh0013
1375,ORD_00563,11:10:43,7,0,it013,46,46,r000022,Morning,2023-01-22,sh0013
1376,ORD_00563,11:10:43,1,0,it021,46,46,r000022,Morning,2023-01-22,sh0013
1377,ORD_00563,11:10:43,6,0,it008,46,46,r000022,Morning,2023-01-22,sh0013
1378,ORD_00564,20:09:28,3,1,it033,46,46,r000022,Evening,2023-01-22,sh0014
1379,ORD_00564,20:09:28,3,1,it025,46,46,r000022,Evening,2023-01-22,sh0014
1380,ORD_00564,20:09:28,5,1,it031,46,46,r000022,Evening,2023-01-22,sh0014
1381,ORD_00565,20:51:12,4,1,it035,46,46,r000022,Evening,2023-01-22,sh0014
1382,ORD_00565,20:51:12,2,1,it029,46,46,r000022,Evening,2023-01-22,sh0014
1383,ORD_00566,11:40:47,6,0,it005,46,46,r000022,Morning,2023-01-22,sh0013
1384,ORD_00566,11:40:47,6,0,it037,46,46,r000022,Morning,2023-01-22,sh0013
1385,ORD_00566,11:40:47,2,0,it012,46,46,r000022,Morning,2023-01-22,sh0013
1386,ORD_00567,13:17:17,3,1,it005,46,46,r000022,Morning,2023-01-22,sh0013
1387,ORD_00567,13:17:17,9,1,it003,46,46,r000022,Morning,2023-01-22,sh0013
1388,ORD_00567,13:17:17,4,1,it006,46,46,r000022,Morning,2023-01-22,sh0013
1389,ORD_00568,13:55:28,4,1,it033,46,46,r000022,Morning,2023-01-22,sh0013
